Record Length,2.500000e+03,,  -0.000604000000,   3.20000,
Sample Interval,4.000000e-07,,  -0.000603600000,   3.20000,
Trigger Point,1.510000000000e+03,,  -0.000603200000,   3.20000,
,,,  -0.000602800000,   3.20000,
,,,  -0.000602400000,   3.20000,
,,,  -0.000602000000,   3.20000,
Source,CH2,,  -0.000601600000,   3.20000,
Vertical Units,V,,  -0.000601200000,   3.20000,
Vertical Scale,5.000000e+00,,  -0.000600800000,   3.20000,
Vertical Offset,0.000000e+00,,  -0.000600400000,   3.00000,
Horizontal Units,s,,  -0.000600000000,   3.00000,
Horizontal Scale,1.000000e-04,,  -0.000599600000,   3.00000,
Pt Fmt,Y,,  -0.000599200000,   3.00000,
Yzero,0.000000e+00,,  -0.000598800000,   3.00000,
Probe Atten,1.000000e+01,,  -0.000598400000,   3.00000,
Model Number,TBS1104,,  -0.000598000000,   3.00000,
Serial Number,C014641,,  -0.000597600000,   3.00000,
Firmware Version,FV:v26.05,,  -0.000597200000,   3.00000,
,,,-00.000596800000,   3.00000,
,,,-00.000596400000,   3.00000,
,,,-00.000596000000,   2.80000,
,,,-00.000595600000,   2.80000,
,,,-00.000595200000,   2.80000,
,,,-00.000594800000,   2.80000,
,,,-00.000594400000,   2.80000,
,,,-00.000594000000,   2.80000,
,,,-00.000593600000,   2.80000,
,,,-00.000593200000,   2.80000,
,,,-00.000592800000,   2.80000,
,,,-00.000592400000,   2.80000,
,,,-00.000592000000,   2.80000,
,,,-00.000591600000,   2.80000,
,,,-00.000591200000,   2.60000,
,,,-00.000590800000,   2.60000,
,,,-00.000590400000,   2.60000,
,,,-00.000590000000,   2.60000,
,,,-00.000589600000,   2.60000,
,,,-00.000589200000,   2.60000,
,,,-00.000588800000,   2.60000,
,,,-00.000588400000,   2.60000,
,,,-00.000588000000,   2.60000,
,,,-00.000587600000,   2.60000,
,,,-00.000587200000,   2.60000,
,,,-00.000586800000,   2.40000,
,,,-00.000586400000,   2.40000,
,,,-00.000586000000,   2.40000,
,,,-00.000585600000,   2.40000,
,,,-00.000585200000,   2.40000,
,,,-00.000584800000,   2.40000,
,,,-00.000584400000,   2.40000,
,,,-00.000584000000,   2.40000,
,,,-00.000583600000,   2.40000,
,,,-00.000583200000,   2.40000,
,,,-00.000582800000,   2.40000,
,,,-00.000582400000,   2.20000,
,,,-00.000582000000,   2.20000,
,,,-00.000581600000,   2.20000,
,,,-00.000581200000,   2.20000,
,,,-00.000580800000,   2.20000,
,,,-00.000580400000,   2.20000,
,,,-00.000580000000,   2.20000,
,,,-00.000579600000,   2.20000,
,,,-00.000579200000,   2.20000,
,,,-00.000578800000,   2.20000,
,,,-00.000578400000,   2.20000,
,,,-00.000578000000,   2.00000,
,,,-00.000577600000,   2.00000,
,,,-00.000577200000,   2.00000,
,,,-00.000576800000,   2.00000,
,,,-00.000576400000,   2.00000,
,,,-00.000576000000,   2.00000,
,,,-00.000575600000,   2.00000,
,,,-00.000575200000,   2.00000,
,,,-00.000574800000,   2.00000,
,,,-00.000574400000,   2.00000,
,,,-00.000574000000,   2.00000,
,,,-00.000573600000,   1.80000,
,,,-00.000573200000,   1.80000,
,,,-00.000572800000,   1.80000,
,,,-00.000572400000,   1.80000,
,,,-00.000572000000,   1.80000,
,,,-00.000571600000,   1.80000,
,,,-00.000571200000,   1.80000,
,,,-00.000570800000,   1.80000,
,,,-00.000570400000,   1.80000,
,,,-00.000570000000,   1.80000,
,,,-00.000569600000,   1.80000,
,,,-00.000569200000,   1.60000,
,,,-00.000568800000,   1.60000,
,,,-00.000568400000,   1.60000,
,,,-00.000568000000,   1.60000,
,,,-00.000567600000,   1.60000,
,,,-00.000567200000,   1.60000,
,,,-00.000566800000,   1.60000,
,,,-00.000566400000,   1.60000,
,,,-00.000566000000,   1.60000,
,,,-00.000565600000,   1.60000,
,,,-00.000565200000,   1.40000,
,,,-00.000564800000,   1.40000,
,,,-00.000564400000,   1.40000,
,,,-00.000564000000,   1.40000,
,,,-00.000563600000,   1.40000,
,,,-00.000563200000,   1.40000,
,,,-00.000562800000,   1.40000,
,,,-00.000562400000,   1.40000,
,,,-00.000562000000,   1.40000,
,,,-00.000561600000,   1.40000,
,,,-00.000561200000,   1.40000,
,,,-00.000560800000,   1.40000,
,,,-00.000560400000,   1.20000,
,,,-00.000560000000,   1.20000,
,,,-00.000559600000,   1.20000,
,,,-00.000559200000,   1.20000,
,,,-00.000558800000,   1.20000,
,,,-00.000558400000,   1.20000,
,,,-00.000558000000,   1.20000,
,,,-00.000557600000,   1.20000,
,,,-00.000557200000,   1.20000,
,,,-00.000556800000,   1.20000,
,,,-00.000556400000,   1.00000,
,,,-00.000556000000,   1.00000,
,,,-00.000555600000,   1.00000,
,,,-00.000555200000,   1.00000,
,,,-00.000554800000,   1.00000,
,,,-00.000554400000,   1.00000,
,,,-00.000554000000,   1.00000,
,,,-00.000553600000,   1.00000,
,,,-00.000553200000,   1.00000,
,,,-00.000552800000,   1.00000,
,,,-00.000552400000,   0.80000,
,,,-00.000552000000,   0.80000,
,,,-00.000551600000,   0.80000,
,,,-00.000551200000,   0.80000,
,,,-00.000550800000,   0.80000,
,,,-00.000550400000,   0.80000,
,,,-00.000550000000,   0.80000,
,,,-00.000549600000,   0.80000,
,,,-00.000549200000,   0.80000,
,,,-00.000548800000,   0.80000,
,,,-00.000548400000,   0.80000,
,,,-00.000548000000,   0.60000,
,,,-00.000547600000,   0.60000,
,,,-00.000547200000,   0.60000,
,,,-00.000546800000,   0.60000,
,,,-00.000546400000,   0.60000,
,,,-00.000546000000,   0.60000,
,,,-00.000545600000,   0.60000,
,,,-00.000545200000,   0.60000,
,,,-00.000544800000,   0.60000,
,,,-00.000544400000,   0.60000,
,,,-00.000544000000,   0.60000,
,,,-00.000543600000,   0.40000,
,,,-00.000543200000,   0.40000,
,,,-00.000542800000,   0.40000,
,,,-00.000542400000,   0.40000,
,,,-00.000542000000,   0.40000,
,,,-00.000541600000,   0.40000,
,,,-00.000541200000,   0.40000,
,,,-00.000540800000,   0.40000,
,,,-00.000540400000,   0.40000,
,,,-00.000540000000,   0.40000,
,,,-00.000539600000,   0.40000,
,,,-00.000539200000,   0.20000,
,,,-00.000538800000,   0.20000,
,,,-00.000538400000,   0.20000,
